X,Y,ASCII,Foreground,Background
20,30,46,#FFFFFF,#000000
21,30,46,#FFFFFF,#000000
22,30,46,#FFFFFF,#000000
23,30,35,#FFFFFF,#000000
24,30,35,#FFFFFF,#000000
25,30,35,#FFFFFF,#000000
26,30,35,#FFFFFF,#000000
27,30,35,#FFFFFF,#000000
28,30,35,#FFFFFF,#000000
29,30,35,#FFFFFF,#000000
30,30,35,#FFFFFF,#000000
31,30,46,#FFFFFF,#000000
32,30,35,#FFFFFF,#000000
33,30,35,#FFFFFF,#000000
34,30,35,#FFFFFF,#000000
35,30,35,#FFFFFF,#000000
36,30,35,#FFFFFF,#000000
37,30,35,#FFFFFF,#000000
38,30,46,#FFFFFF,#000000
39,30,46,#FFFFFF,#000000
40,30,46,#FFFFFF,#000000
41,30,46,#FFFFFF,#000000
42,30,46,#FFFFFF,#000000
43,30,46,#FFFFFF,#000000
44,30,46,#FFFFFF,#000000
45,30,46,#FFFFFF,#000000
46,30,46,#FFFFFF,#000000
47,30,46,#FFFFFF,#000000
48,30,46,#FFFFFF,#000000
49,30,46,#FFFFFF,#000000
50,30,46,#FFFFFF,#000000
51,30,46,#FFFFFF,#000000
52,30,46,#FFFFFF,#000000
53,30,46,#FFFFFF,#000000
54,30,46,#FFFFFF,#000000
55,30,46,#FFFFFF,#000000
56,30,46,#FFFFFF,#000000
57,30,46,#FFFFFF,#000000
58,30,46,#FFFFFF,#000000
59,30,46,#FFFFFF,#000000
60,30,46,#FFFFFF,#000000
61,30,46,#FFFFFF,#000000
62,30,46,#FFFFFF,#000000
63,30,46,#FFFFFF,#000000
64,30,46,#FFFFFF,#000000
65,30,46,#FFFFFF,#000000
66,30,46,#FFFFFF,#000000
67,30,46,#FFFFFF,#000000
68,30,46,#FFFFFF,#000000
69,30,46,#FFFFFF,#000000
70,30,46,#FFFFFF,#000000
71,30,46,#FFFFFF,#000000
72,30,46,#FFFFFF,#000000
73,30,46,#FFFFFF,#000000
74,30,46,#FFFFFF,#000000
75,30,46,#FFFFFF,#000000
76,30,46,#FFFFFF,#000000
77,30,46,#FFFFFF,#000000
78,30,46,#FFFFFF,#000000
79,30,46,#FFFFFF,#000000
80,30,46,#FFFFFF,#000000
81,30,46,#FFFFFF,#000000
82,30,46,#FFFFFF,#000000
83,30,46,#FFFFFF,#000000
84,30,46,#FFFFFF,#000000
85,30,46,#FFFFFF,#000000
86,30,46,#FFFFFF,#000000
87,30,46,#FFFFFF,#000000
88,30,46,#FFFFFF,#000000
89,30,46,#FFFFFF,#000000
90,30,46,#FFFFFF,#000000
91,30,46,#FFFFFF,#000000
92,30,46,#FFFFFF,#000000
93,30,46,#FFFFFF,#000000
94,30,46,#FFFFFF,#000000
95,30,46,#FFFFFF,#000000
96,30,46,#FFFFFF,#000000
97,30,46,#FFFFFF,#000000
98,30,46,#FFFFFF,#000000
99,30,46,#FFFFFF,#000000
100,30,46,#FFFFFF,#000000
101,30,46,#FFFFFF,#000000
102,30,46,#FFFFFF,#000000
103,30,46,#FFFFFF,#000000
104,30,46,#FFFFFF,#000000
105,30,46,#FFFFFF,#000000
106,30,46,#FFFFFF,#000000
107,30,46,#FFFFFF,#000000
108,30,46,#FFFFFF,#000000
109,30,46,#FFFFFF,#000000
110,30,46,#FFFFFF,#000000
111,30,46,#FFFFFF,#000000
112,30,46,#FFFFFF,#000000
113,30,46,#FFFFFF,#000000
114,30,46,#FFFFFF,#000000
115,30,46,#FFFFFF,#000000
116,30,46,#FFFFFF,#000000
117,30,46,#FFFFFF,#000000
118,30,46,#FFFFFF,#000000
119,30,46,#FFFFFF,#000000
120,30,46,#FFFFFF,#000000
121,30,46,#FFFFFF,#000000
122,30,46,#FFFFFF,#000000
123,30,46,#FFFFFF,#000000
124,30,46,#FFFFFF,#000000
125,30,46,#FFFFFF,#000000
126,30,46,#FFFFFF,#000000
127,30,46,#FFFFFF,#000000
0,31,46,#FFFFFF,#000000
1,31,46,#FFFFFF,#000000
2,31,46,#FFFFFF,#000000
3,31,46,#FFFFFF,#000000
4,31,46,#FFFFFF,#000000
5,31,46,#FFFFFF,#000000
6,31,46,#FFFFFF,#000000
7,31,46,#FFFFFF,#000000
8,31,46,#FFFFFF,#000000
9,31,46,#FFFFFF,#000000
10,31,46,#FFFFFF,#000000
11,31,6,#FFFFFF,#000000
12,31,46,#FFFFFF,#000000
13,31,46,#FFFFFF,#000000
14,31,46,#FFFFFF,#000000
15,31,46,#FFFFFF,#000000
16,31,46,#FFFFFF,#000000
17,31,35,#FFFFFF,#000000
18,31,35,#FFFFFF,#000000
19,31,35,#FFFFFF,#000000
20,31,46,#FFFFFF,#000000
21,31,46,#FFFFFF,#000000
22,31,46,#FFFFFF,#000000
23,31,35,#FFFFFF,#000000
24,31,35,#FFFFFF,#000000
25,31,35,#FFFFFF,#000000
26,31,35,#FFFFFF,#000000
27,31,35,#FFFFFF,#000000
28,31,35,#FFFFFF,#000000
29,31,35,#FFFFFF,#000000
30,31,35,#FFFFFF,#000000
31,31,46,#FFFFFF,#000000
32,31,46,#FFFFFF,#000000
33,31,35,#FFFFFF,#000000
34,31,35,#FFFFFF,#000000
35,31,35,#FFFFFF,#000000
36,31,35,#FFFFFF,#000000
37,31,46,#FFFFFF,#000000
38,31,46,#FFFFFF,#000000
39,31,46,#FFFFFF,#000000
40,31,46,#FFFFFF,#000000
41,31,46,#FFFFFF,#000000
42,31,46,#FFFFFF,#000000
43,31,46,#FFFFFF,#000000
44,31,46,#FFFFFF,#000000
45,31,46,#FFFFFF,#000000
46,31,46,#FFFFFF,#000000
47,31,46,#FFFFFF,#000000
48,31,46,#FFFFFF,#000000
49,31,46,#FFFFFF,#000000
50,31,46,#FFFFFF,#000000
51,31,46,#FFFFFF,#000000
52,31,46,#FFFFFF,#000000
53,31,46,#FFFFFF,#000000
54,31,46,#FFFFFF,#000000
55,31,46,#FFFFFF,#000000
56,31,46,#FFFFFF,#000000
57,31,46,#FFFFFF,#000000
58,31,46,#FFFFFF,#000000
59,31,46,#FFFFFF,#000000
60,31,46,#FFFFFF,#000000
61,31,46,#FFFFFF,#000000
62,31,46,#FFFFFF,#000000
63,31,46,#FFFFFF,#000000
64,31,46,#FFFFFF,#000000
65,31,46,#FFFFFF,#000000
66,31,46,#FFFFFF,#000000
67,31,46,#FFFFFF,#000000
68,31,46,#FFFFFF,#000000
69,31,46,#FFFFFF,#000000
70,31,46,#FFFFFF,#000000
71,31,46,#FFFFFF,#000000
72,31,46,#FFFFFF,#000000
73,31,46,#FFFFFF,#000000
74,31,46,#FFFFFF,#000000
75,31,46,#FFFFFF,#000000
76,31,46,#FFFFFF,#000000
77,31,46,#FFFFFF,#000000
78,31,46,#FFFFFF,#000000
79,31,46,#FFFFFF,#000000
80,31,46,#FFFFFF,#000000
81,31,46,#FFFFFF,#000000
82,31,46,#FFFFFF,#000000
83,31,46,#FFFFFF,#000000
84,31,46,#FFFFFF,#000000
85,31,46,#FFFFFF,#000000
86,31,46,#FFFFFF,#000000
87,31,46,#FFFFFF,#000000
88,31,46,#FFFFFF,#000000
89,31,46,#FFFFFF,#000000
90,31,46,#FFFFFF,#000000
91,31,46,#FFFFFF,#000000
92,31,46,#FFFFFF,#000000
93,31,46,#FFFFFF,#000000
94,31,46,#FFFFFF,#000000
95,31,46,#FFFFFF,#000000
96,31,46,#FFFFFF,#000000
97,31,46,#FFFFFF,#000000
98,31,46,#FFFFFF,#000000
99,31,46,#FFFFFF,#000000
100,31,46,#FFFFFF,#000000
101,31,46,#FFFFFF,#000000
102,31,46,#FFFFFF,#000000
103,31,46,#FFFFFF,#000000
104,31,46,#FFFFFF,#000000
105,31,46,#FFFFFF,#000000
106,31,46,#FFFFFF,#000000
107,31,46,#FFFFFF,#000000
108,31,46,#FFFFFF,#000000
109,31,46,#FFFFFF,#000000
110,31,46,#FFFFFF,#000000
111,31,46,#FFFFFF,#000000
112,31,46,#FFFFFF,#000000
113,31,46,#FFFFFF,#000000
114,31,46,#FFFFFF,#000000
115,31,46,#FFFFFF,#000000
116,31,46,#FFFFFF,#000000
117,31,46,#FFFFFF,#000000
118,31,46,#FFFFFF,#000000
119,31,46,#FFFFFF,#000000
120,31,46,#FFFFFF,#000000
121,31,46,#FFFFFF,#000000
122,31,46,#FFFFFF,#000000
123,31,46,#FFFFFF,#000000
124,31,46,#FFFFFF,#000000
125,31,46,#FFFFFF,#000000
126,31,46,#FFFFFF,#000000
127,31,46,#FFFFFF,#000000
0,32,46,#FFFFFF,#000000
1,32,46,#FFFFFF,#000000
2,32,46,#FFFFFF,#000000
3,32,46,#FFFFFF,#000000
4,32,46,#FFFFFF,#000000
5,32,46,#FFFFFF,#000000
6,32,46,#FFFFFF,#000000
7,32,46,#FFFFFF,#000000
8,32,46,#FFFFFF,#000000
9,32,46,#FFFFFF,#000000
10,32,46,#FFFFFF,#000000
11,32,46,#FFFFFF,#000000
12,32,46,#FFFFFF,#000000
13,32,46,#FFFFFF,#000000
14,32,46,#FFFFFF,#000000
15,32,46,#FFFFFF,#000000
16,32,46,#FFFFFF,#000000
17,32,46,#FFFFFF,#000000
18,32,35,#FFFFFF,#000000
19,32,35,#FFFFFF,#000000
20,32,35,#FFFFFF,#000000
21,32,35,#FFFFFF,#000000
22,32,35,#FFFFFF,#000000
23,32,35,#FFFFFF,#000000
24,32,35,#FFFFFF,#000000
25,32,35,#FFFFFF,#000000
26,32,35,#FFFFFF,#000000
27,32,46,#FFFFFF,#000000
28,32,46,#FFFFFF,#000000
29,32,46,#FFFFFF,#000000
30,32,46,#FFFFFF,#000000
31,32,46,#FFFFFF,#000000
32,32,46,#FFFFFF,#000000
33,32,35,#FFFFFF,#000000
34,32,35,#FFFFFF,#000000
35,32,35,#FFFFFF,#000000
36,32,46,#FFFFFF,#000000
37,32,46,#FFFFFF,#000000
38,32,46,#FFFFFF,#000000
39,32,46,#FFFFFF,#000000
40,32,46,#FFFFFF,#000000
41,32,46,#FFFFFF,#000000
42,32,46,#FFFFFF,#000000
43,32,46,#FFFFFF,#000000
44,32,46,#FFFFFF,#000000
45,32,46,#FFFFFF,#000000
46,32,46,#FFFFFF,#000000
47,32,46,#FFFFFF,#000000
48,32,46,#FFFFFF,#000000
49,32,46,#FFFFFF,#000000
50,32,46,#FFFFFF,#000000
51,32,46,#FFFFFF,#000000
52,32,46,#FFFFFF,#000000
53,32,46,#FFFFFF,#000000
54,32,46,#FFFFFF,#000000
55,32,46,#FFFFFF,#000000
56,32,46,#FFFFFF,#000000
57,32,46,#FFFFFF,#000000
58,32,46,#FFFFFF,#000000
59,32,46,#FFFFFF,#000000
60,32,46,#FFFFFF,#000000
61,32,46,#FFFFFF,#000000
62,32,46,#FFFFFF,#000000
63,32,46,#FFFFFF,#000000
64,32,46,#FFFFFF,#000000
65,32,46,#FFFFFF,#000000
66,32,46,#FFFFFF,#000000
67,32,46,#FFFFFF,#000000
68,32,46,#FFFFFF,#000000
69,32,46,#FFFFFF,#000000
70,32,46,#FFFFFF,#000000
71,32,46,#FFFFFF,#000000
72,32,46,#FFFFFF,#000000
73,32,46,#FFFFFF,#000000
74,32,46,#FFFFFF,#000000
75,32,46,#FFFFFF,#000000
76,32,46,#FFFFFF,#000000
77,32,46,#FFFFFF,#000000
78,32,46,#FFFFFF,#000000
79,32,46,#FFFFFF,#000000
80,32,46,#FFFFFF,#000000
81,32,46,#FFFFFF,#000000
82,32,46,#FFFFFF,#000000
83,32,46,#FFFFFF,#000000
84,32,46,#FFFFFF,#000000
85,32,46,#FFFFFF,#000000
86,32,46,#FFFFFF,#000000
87,32,46,#FFFFFF,#000000
88,32,46,#FFFFFF,#000000
89,32,46,#FFFFFF,#000000
90,32,46,#FFFFFF,#000000
91,32,46,#FFFFFF,#000000
92,32,46,#FFFFFF,#000000
93,32,46,#FFFFFF,#000000
94,32,46,#FFFFFF,#000000
95,32,46,#FFFFFF,#000000
96,32,46,#FFFFFF,#000000
97,32,46,#FFFFFF,#000000
98,32,46,#FFFFFF,#000000
99,32,46,#FFFFFF,#000000
100,32,46,#FFFFFF,#000000
101,32,46,#FFFFFF,#000000
102,32,46,#FFFFFF,#000000
103,32,46,#FFFFFF,#000000
104,32,46,#FFFFFF,#000000
105,32,46,#FFFFFF,#000000
106,32,46,#FFFFFF,#000000
107,32,46,#FFFFFF,#000000
108,32,46,#FFFFFF,#000000
109,32,46,#FFFFFF,#000000
110,32,46,#FFFFFF,#000000
111,32,46,#FFFFFF,#000000
112,32,46,#FFFFFF,#000000
113,32,46,#FFFFFF,#000000
114,32,247,#FFFFFF,#000000
115,32,247,#FFFFFF,#000000
116,32,247,#FFFFFF,#000000
117,32,46,#FFFFFF,#000000
118,32,46,#FFFFFF,#000000
119,32,46,#FFFFFF,#000000
120,32,46,#FFFFFF,#000000
121,32,46,#FFFFFF,#000000
122,32,46,#FFFFFF,#000000
123,32,46,#FFFFFF,#000000
124,32,46,#FFFFFF,#000000
125,32,46,#FFFFFF,#000000
126,32,46,#FFFFFF,#000000
127,32,46,#FFFFFF,#000000
0,33,46,#FFFFFF,#000000
1,33,46,#FFFFFF,#000000
2,33,46,#FFFFFF,#000000
3,33,46,#FFFFFF,#000000
4,33,46,#FFFFFF,#000000
5,33,46,#FFFFFF,#000000
6,33,46,#FFFFFF,#000000
7,33,46,#FFFFFF,#000000
8,33,46,#FFFFFF,#000000
9,33,46,#FFFFFF,#000000
10,33,46,#FFFFFF,#000000
11,33,46,#FFFFFF,#000000
12,33,46,#FFFFFF,#000000
13,33,46,#FFFFFF,#000000
14,33,46,#FFFFFF,#000000
15,33,46,#FFFFFF,#000000
16,33,35,#FFFFFF,#000000
17,33,46,#FFFFFF,#000000
18,33,46,#FFFFFF,#000000
19,33,46,#FFFFFF,#000000
20,33,46,#FFFFFF,#000000
21,33,46,#FFFFFF,#000000
22,33,46,#FFFFFF,#000000
23,33,46,#FFFFFF,#000000
24,33,46,#FFFFFF,#000000
25,33,46,#FFFFFF,#000000
26,33,46,#FFFFFF,#000000
27,33,46,#FFFFFF,#000000
28,33,46,#FFFFFF,#000000
29,33,46,#FFFFFF,#000000
30,33,46,#FFFFFF,#000000
31,33,46,#FFFFFF,#000000
32,33,46,#FFFFFF,#000000
33,33,46,#FFFFFF,#000000
34,33,46,#FFFFFF,#000000
35,33,46,#FFFFFF,#000000
36,33,46,#FFFFFF,#000000
37,33,46,#FFFFFF,#000000
38,33,46,#FFFFFF,#000000
39,33,46,#FFFFFF,#000000
40,33,46,#FFFFFF,#000000
41,33,46,#FFFFFF,#000000
42,33,46,#FFFFFF,#000000
43,33,46,#FFFFFF,#000000
44,33,46,#FFFFFF,#000000
45,33,46,#FFFFFF,#000000
46,33,46,#FFFFFF,#000000
47,33,46,#FFFFFF,#000000
48,33,46,#FFFFFF,#000000
49,33,46,#FFFFFF,#000000
50,33,46,#FFFFFF,#000000
51,33,46,#FFFFFF,#000000
52,33,46,#FFFFFF,#000000
53,33,46,#FFFFFF,#000000
54,33,46,#FFFFFF,#000000
55,33,46,#FFFFFF,#000000
56,33,46,#FFFFFF,#000000
57,33,46,#FFFFFF,#000000
58,33,46,#FFFFFF,#000000
59,33,46,#FFFFFF,#000000
60,33,46,#FFFFFF,#000000
61,33,46,#FFFFFF,#000000
62,33,46,#FFFFFF,#000000
63,33,46,#FFFFFF,#000000
64,33,46,#FFFFFF,#000000
65,33,46,#FFFFFF,#000000
66,33,46,#FFFFFF,#000000
67,33,46,#FFFFFF,#000000
68,33,46,#FFFFFF,#000000
69,33,46,#FFFFFF,#000000
70,33,46,#FFFFFF,#000000
71,33,46,#FFFFFF,#000000
72,33,46,#FFFFFF,#000000
73,33,46,#FFFFFF,#000000
74,33,46,#FFFFFF,#000000
75,33,46,#FFFFFF,#000000
76,33,46,#FFFFFF,#000000
77,33,46,#FFFFFF,#000000
78,33,46,#FFFFFF,#000000
79,33,46,#FFFFFF,#000000
80,33,46,#FFFFFF,#000000
81,33,46,#FFFFFF,#000000
82,33,46,#FFFFFF,#000000
83,33,46,#FFFFFF,#000000
84,33,46,#FFFFFF,#000000
85,33,46,#FFFFFF,#000000
86,33,46,#FFFFFF,#000000
87,33,46,#FFFFFF,#000000
88,33,46,#FFFFFF,#000000
89,33,46,#FFFFFF,#000000
90,33,46,#FFFFFF,#000000
91,33,46,#FFFFFF,#000000
92,33,46,#FFFFFF,#000000
93,33,46,#FFFFFF,#000000
94,33,46,#FFFFFF,#000000
95,33,46,#FFFFFF,#000000
96,33,46,#FFFFFF,#000000
97,33,46,#FFFFFF,#000000
98,33,46,#FFFFFF,#000000
99,33,46,#FFFFFF,#000000
100,33,46,#FFFFFF,#000000
101,33,46,#FFFFFF,#000000
102,33,46,#FFFFFF,#000000
103,33,46,#FFFFFF,#000000
104,33,46,#FFFFFF,#000000
105,33,46,#FFFFFF,#000000
106,33,46,#FFFFFF,#000000
107,33,46,#FFFFFF,#000000
108,33,46,#FFFFFF,#000000
109,33,46,#FFFFFF,#000000
110,33,46,#FFFFFF,#000000
111,33,46,#FFFFFF,#000000
112,33,46,#FFFFFF,#000000
113,33,46,#FFFFFF,#000000
114,33,247,#FFFFFF,#000000
115,33,247,#FFFFFF,#000000
116,33,247,#FFFFFF,#000000
117,33,46,#FFFFFF,#000000
118,33,46,#FFFFFF,#000000
119,33,46,#FFFFFF,#000000
120,33,46,#FFFFFF,#000000
121,33,46,#FFFFFF,#000000
122,33,46,#FFFFFF,#000000
123,33,46,#FFFFFF,#000000
124,33,46,#FFFFFF,#000000
125,33,46,#FFFFFF,#000000
126,33,46,#FFFFFF,#000000
127,33,46,#FFFFFF,#000000
0,34,46,#FFFFFF,#000000
1,34,46,#FFFFFF,#000000
2,34,46,#FFFFFF,#000000
3,34,46,#FFFFFF,#000000
4,34,46,#FFFFFF,#000000
5,34,46,#FFFFFF,#000000
6,34,46,#FFFFFF,#000000
7,34,46,#FFFFFF,#000000
8,34,46,#FFFFFF,#000000
9,34,46,#FFFFFF,#000000
10,34,46,#FFFFFF,#000000
11,34,46,#FFFFFF,#000000
12,34,46,#FFFFFF,#000000
13,34,46,#FFFFFF,#000000
14,34,46,#FFFFFF,#000000
15,34,46,#FFFFFF,#000000
16,34,46,#FFFFFF,#000000
17,34,46,#FFFFFF,#000000
18,34,46,#FFFFFF,#000000
19,34,46,#FFFFFF,#000000
20,34,46,#FFFFFF,#000000
21,34,46,#FFFFFF,#000000
22,34,46,#FFFFFF,#000000
23,34,46,#FFFFFF,#000000
24,34,46,#FFFFFF,#000000
25,34,46,#FFFFFF,#000000
26,34,46,#FFFFFF,#000000
27,34,46,#FFFFFF,#000000
28,34,46,#FFFFFF,#000000
29,34,46,#FFFFFF,#000000
30,34,46,#FFFFFF,#000000
31,34,46,#FFFFFF,#000000
32,34,46,#FFFFFF,#000000
33,34,46,#FFFFFF,#000000
34,34,46,#FFFFFF,#000000
35,34,46,#FFFFFF,#000000
36,34,46,#FFFFFF,#000000
37,34,46,#FFFFFF,#000000
38,34,46,#FFFFFF,#000000
39,34,46,#FFFFFF,#000000
40,34,46,#FFFFFF,#000000
41,34,46,#FFFFFF,#000000
42,34,46,#FFFFFF,#000000
43,34,46,#FFFFFF,#000000
44,34,46,#FFFFFF,#000000
45,34,46,#FFFFFF,#000000
46,34,46,#FFFFFF,#000000
47,34,46,#FFFFFF,#000000
48,34,46,#FFFFFF,#000000
49,34,46,#FFFFFF,#000000
50,34,46,#FFFFFF,#000000
51,34,46,#FFFFFF,#000000
52,34,46,#FFFFFF,#000000
53,34,46,#FFFFFF,#000000
54,34,46,#FFFFFF,#000000
55,34,46,#FFFFFF,#000000
56,34,46,#FFFFFF,#000000
57,34,46,#FFFFFF,#000000
58,34,46,#FFFFFF,#000000
59,34,46,#FFFFFF,#000000
60,34,46,#FFFFFF,#000000
61,34,46,#FFFFFF,#000000
62,34,46,#FFFFFF,#000000
63,34,46,#FFFFFF,#000000
64,34,46,#FFFFFF,#000000
65,34,46,#FFFFFF,#000000
66,34,46,#FFFFFF,#000000
67,34,46,#FFFFFF,#000000
68,34,46,#FFFFFF,#000000
69,34,46,#FFFFFF,#000000
70,34,46,#FFFFFF,#000000
71,34,46,#FFFFFF,#000000
72,34,46,#FFFFFF,#000000
73,34,46,#FFFFFF,#000000
74,34,46,#FFFFFF,#000000
75,34,46,#FFFFFF,#000000
76,34,46,#FFFFFF,#000000
77,34,46,#FFFFFF,#000000
78,34,46,#FFFFFF,#000000
79,34,46,#FFFFFF,#000000
80,34,46,#FFFFFF,#000000
81,34,46,#FFFFFF,#000000
82,34,46,#FFFFFF,#000000
83,34,46,#FFFFFF,#000000
84,34,46,#FFFFFF,#000000
85,34,46,#FFFFFF,#000000
86,34,46,#FFFFFF,#000000
87,34,46,#FFFFFF,#000000
88,34,46,#FFFFFF,#000000
89,34,46,#FFFFFF,#000000
90,34,46,#FFFFFF,#000000
91,34,46,#FFFFFF,#000000
92,34,46,#FFFFFF,#000000
93,34,46,#FFFFFF,#000000
94,34,46,#FFFFFF,#000000
95,34,46,#FFFFFF,#000000
96,34,46,#FFFFFF,#000000
97,34,46,#FFFFFF,#000000
98,34,46,#FFFFFF,#000000
99,34,46,#FFFFFF,#000000
100,34,46,#FFFFFF,#000000
101,34,46,#FFFFFF,#000000
102,34,46,#FFFFFF,#000000
103,34,46,#FFFFFF,#000000
104,34,46,#FFFFFF,#000000
105,34,46,#FFFFFF,#000000
106,34,46,#FFFFFF,#000000
107,34,46,#FFFFFF,#000000
108,34,46,#FFFFFF,#000000
109,34,46,#FFFFFF,#000000
110,34,46,#FFFFFF,#000000
111,34,46,#FFFFFF,#000000
112,34,46,#FFFFFF,#000000
113,34,46,#FFFFFF,#000000
114,34,46,#FFFFFF,#000000
115,34,247,#FFFFFF,#000000
116,34,247,#FFFFFF,#000000
117,34,46,#FFFFFF,#000000
118,34,46,#FFFFFF,#000000
119,34,46,#FFFFFF,#000000
120,34,46,#FFFFFF,#000000
121,34,46,#FFFFFF,#000000
122,34,46,#FFFFFF,#000000
123,34,46,#FFFFFF,#000000
124,34,46,#FFFFFF,#000000
125,34,46,#FFFFFF,#000000
126,34,46,#FFFFFF,#000000
127,34,46,#FFFFFF,#000000
0,35,46,#FFFFFF,#000000
1,35,46,#FFFFFF,#000000
2,35,46,#FFFFFF,#000000
3,35,46,#FFFFFF,#000000
4,35,46,#FFFFFF,#000000
5,35,46,#FFFFFF,#000000
6,35,46,#FFFFFF,#000000
7,35,46,#FFFFFF,#000000
8,35,46,#FFFFFF,#000000
9,35,46,#FFFFFF,#000000
10,35,46,#FFFFFF,#000000
11,35,46,#FFFFFF,#000000
12,35,46,#FFFFFF,#000000
13,35,46,#FFFFFF,#000000
14,35,46,#FFFFFF,#000000
15,35,46,#FFFFFF,#000000
16,35,46,#FFFFFF,#000000
17,35,46,#FFFFFF,#000000
18,35,46,#FFFFFF,#000000
19,35,46,#FFFFFF,#000000
20,35,46,#FFFFFF,#000000
21,35,46,#FFFFFF,#000000
22,35,46,#FFFFFF,#000000
23,35,46,#FFFFFF,#000000
24,35,46,#FFFFFF,#000000
25,35,46,#FFFFFF,#000000
26,35,46,#FFFFFF,#000000
27,35,46,#FFFFFF,#000000
28,35,46,#FFFFFF,#000000
29,35,46,#FFFFFF,#000000
30,35,46,#FFFFFF,#000000
31,35,46,#FFFFFF,#000000
32,35,46,#FFFFFF,#000000
33,35,46,#FFFFFF,#000000
34,35,46,#FFFFFF,#000000
35,35,46,#FFFFFF,#000000
36,35,46,#FFFFFF,#000000
37,35,46,#FFFFFF,#000000
38,35,46,#FFFFFF,#000000
39,35,46,#FFFFFF,#000000
40,35,46,#FFFFFF,#000000
41,35,46,#FFFFFF,#000000
42,35,46,#FFFFFF,#000000
43,35,46,#FFFFFF,#000000
44,35,6,#FFFFFF,#000000
45,35,46,#FFFFFF,#000000
46,35,46,#FFFFFF,#000000
47,35,46,#FFFFFF,#000000
48,35,46,#FFFFFF,#000000
49,35,46,#FFFFFF,#000000
50,35,46,#FFFFFF,#000000
51,35,46,#FFFFFF,#000000
52,35,46,#FFFFFF,#000000
53,35,46,#FFFFFF,#000000
54,35,46,#FFFFFF,#000000
55,35,46,#FFFFFF,#000000
56,35,46,#FFFFFF,#000000
57,35,46,#FFFFFF,#000000
58,35,46,#FFFFFF,#000000
59,35,46,#FFFFFF,#000000
60,35,46,#FFFFFF,#000000
61,35,46,#FFFFFF,#000000
62,35,46,#FFFFFF,#000000
63,35,46,#FFFFFF,#000000
64,35,46,#FFFFFF,#000000
65,35,46,#FFFFFF,#000000
66,35,46,#FFFFFF,#000000
67,35,46,#FFFFFF,#000000
68,35,46,#FFFFFF,#000000
69,35,46,#FFFFFF,#000000
70,35,46,#FFFFFF,#000000
71,35,46,#FFFFFF,#000000
72,35,46,#FFFFFF,#000000
73,35,46,#FFFFFF,#000000
74,35,46,#FFFFFF,#000000
75,35,46,#FFFFFF,#000000
76,35,46,#FFFFFF,#000000
77,35,46,#FFFFFF,#000000
78,35,46,#FFFFFF,#000000
79,35,6,#FFFFFF,#000000
80,35,46,#FFFFFF,#000000
81,35,46,#FFFFFF,#000000
82,35,46,#FFFFFF,#000000
83,35,46,#FFFFFF,#000000
84,35,46,#FFFFFF,#000000
85,35,46,#FFFFFF,#000000
86,35,46,#FFFFFF,#000000
87,35,46,#FFFFFF,#000000
88,35,46,#FFFFFF,#000000
89,35,46,#FFFFFF,#000000
90,35,46,#FFFFFF,#000000
91,35,46,#FFFFFF,#000000
92,35,46,#FFFFFF,#000000
93,35,46,#FFFFFF,#000000
94,35,46,#FFFFFF,#000000
95,35,46,#FFFFFF,#000000
96,35,46,#FFFFFF,#000000
97,35,46,#FFFFFF,#000000
98,35,46,#FFFFFF,#000000
99,35,46,#FFFFFF,#000000
100,35,46,#FFFFFF,#000000
101,35,46,#FFFFFF,#000000
102,35,46,#FFFFFF,#000000
103,35,46,#FFFFFF,#000000
104,35,46,#FFFFFF,#000000
105,35,46,#FFFFFF,#000000
106,35,46,#FFFFFF,#000000
107,35,46,#FFFFFF,#000000
108,35,46,#FFFFFF,#000000
109,35,46,#FFFFFF,#000000
110,35,46,#FFFFFF,#000000
111,35,46,#FFFFFF,#000000
112,35,46,#FFFFFF,#000000
113,35,46,#FFFFFF,#000000
114,35,46,#FFFFFF,#000000
115,35,46,#FFFFFF,#000000
116,35,46,#FFFFFF,#000000
117,35,46,#FFFFFF,#000000
118,35,46,#FFFFFF,#000000
119,35,46,#FFFFFF,#000000
120,35,46,#FFFFFF,#000000
121,35,46,#FFFFFF,#000000
122,35,46,#FFFFFF,#000000
123,35,46,#FFFFFF,#000000
124,35,46,#FFFFFF,#000000
125,35,46,#FFFFFF,#000000
126,35,46,#FFFFFF,#000000
127,35,46,#FFFFFF,#000000
0,36,46,#FFFFFF,#000000
1,36,46,#FFFFFF,#000000
2,36,46,#FFFFFF,#000000
3,36,46,#FFFFFF,#000000
4,36,6,#FFFFFF,#000000
5,36,46,#FFFFFF,#000000
6,36,46,#FFFFFF,#000000
7,36,46,#FFFFFF,#000000
8,36,46,#FFFFFF,#000000
9,36,46,#FFFFFF,#000000
10,36,46,#FFFFFF,#000000
11,36,46,#FFFFFF,#000000
12,36,46,#FFFFFF,#000000
13,36,46,#FFFFFF,#000000
14,36,46,#FFFFFF,#000000
15,36,46,#FFFFFF,#000000
16,36,46,#FFFFFF,#000000
17,36,46,#FFFFFF,#000000
18,36,46,#FFFFFF,#000000
19,36,46,#FFFFFF,#000000
20,36,46,#FFFFFF,#000000
21,36,46,#FFFFFF,#000000
22,36,46,#FFFFFF,#000000
23,36,46,#FFFFFF,#000000
24,36,46,#FFFFFF,#000000
25,36,46,#FFFFFF,#000000
26,36,46,#FFFFFF,#000000
27,36,46,#FFFFFF,#000000
